Sample	posterior	likelihood	prior	treeLikelihood	treeHeight	editRate.1	editRate.2	editRate.3	editRate.4	editRate.5	editRate.6	editRate.7	editRate.8	editRate.9	editRate.10	editRate.11	editRate.12	editRate.13	silencingRate	clockRate.c	birthRate	rho	deathRate
63620000	-312.2205550438226	-123.9037965785566	-188.31675846526602	-123.9037965785566	34.51544736675246	0.031150326439376527	0.04199617500262881	0.022252661681640026	0.1205854155038984	0.031064228609775868	0.03170244871179885	0.13554065664606826	0.10231197327312735	0.14860697866805148	0.10910891442899429	0.06744168986402474	0.014934224228934874	0.1433043069416806	0.0	0.02323315435402319	0.3407936212217199	1.0	0.2654404996110395
63630000	-333.4040768315011	-121.34991663188377	-212.05416019961731	-121.34991663188377	48.33307632404374	0.031150326439376527	0.04199617500262881	0.022252661681640026	0.1205854155038984	0.022857922107897784	0.03170244871179885	0.13554065664606826	0.10231197327312735	0.14860697866805148	0.10910891442899429	0.06744168986402474	0.014934224228934874	0.15151061344355868	0.0	0.010808452215714057	0.2919275070696829	1.0	0.2525649710609665
63640000	-334.65256004409906	-116.62978090790939	-218.02277913618968	-116.62978090790939	50.71007431131172	0.031150326439376527	0.04199617500262881	0.022252661681640026	0.1205854155038984	0.022857922107897784	0.03170244871179885	0.13554065664606826	0.10231197327312735	0.14860697866805148	0.10910891442899429	0.06744168986402474	0.014934224228934874	0.15151061344355868	0.0	0.01655702170971724	0.20663200163189985	1.0	0.15414449577233
63650000	-371.2771644154718	-109.38359228581007	-261.8935721296618	-109.38359228581007	57.33597215572026	0.031150326439376527	0.04199617500262881	0.022252661681640026	0.1205854155038984	0.022857922107897784	0.03170244871179885	0.13554065664606826	0.1057843511899797	0.14860697866805148	0.10563653651214194	0.06744168986402474	0.014934224228934874	0.15151061344355868	0.0	0.010020674451316346	0.1046414535721314	1.0	0.07612690580314461
63660000	-380.5341467823951	-115.59532562902983	-264.93882115336527	-115.59532562902983	56.02820019989531	0.031150326439376527	0.04199617500262881	0.022252661681640026	0.1205854155038984	0.022857922107897784	0.03170244871179885	0.13554065664606826	0.1057843511899797	0.14860697866805148	0.10563653651214194	0.06744168986402474	0.014934224228934874	0.15151061344355868	0.0	0.012056413278112172	0.09032756260883462	1.0	0.004294408708825591
63670000	-357.9155863913343	-114.1726294324975	-243.74295695883677	-114.1726294324975	51.750430382287554	0.031150326439376527	0.04199617500262881	0.022252661681640026	0.1205854155038984	0.022857922107897784	0.03170244871179885	0.13554065664606826	0.1057843511899797	0.14860697866805148	0.10563653651214194	0.06744168986402474	0.014934224228934874	0.15151061344355868	0.0	0.009794653828992245	0.18006343865767355	1.0	0.13196779478351803
63680000	-347.02184622179266	-116.91153232023075	-230.1103139015619	-116.91153232023075	57.55614502717402	0.031150326439376527	0.04199617500262881	0.022252661681640026	0.1205854155038984	0.022857922107897784	0.03170244871179885	0.13554065664606826	0.1057843511899797	0.14860697866805148	0.10563653651214194	0.06744168986402474	0.014934224228934874	0.15151061344355868	0.0	0.024670951663918556	0.19977692304120884	1.0	0.13905566007871487
63690000	-333.6515919316291	-118.11841954633039	-215.53317238529874	-118.11841954633039	42.78838513601797	0.031150326439376527	0.04199617500262881	0.022252661681640026	0.17851863390982653	0.022857922107897784	0.03170244871179885	0.13554065664606826	0.1057843511899797	0.14860697866805148	0.10563653651214194	0.009508471458096607	0.014934224228934874	0.15151061344355868	0.0	0.01567351590554143	0.14727318477582538	1.0	0.09646363903892256
63700000	-301.5772829611907	-117.69934038617681	-183.8779425750139	-117.69934038617681	41.9953120538152	0.031150326439376527	0.04199617500262881	0.022252661681640026	0.3140648210583984	0.022857922107897784	0.03170244871179885	0.1338170364172487	0.1057843511899797	0.014784411748299142	0.10563653651214194	0.009508471458096607	0.014934224228934874	0.15151061344355868	0.0	0.016362503104843797	0.3524952924562828	1.0	0.3055678053831075
63710000	-324.3656279346495	-122.9783885790698	-201.38723935557974	-122.9783885790698	34.42789690489705	0.031150326439376527	0.02121893681492435	0.022252661681640026	0.3140648210583984	0.022857922107897784	0.03170244871179885	0.1338170364172487	0.1057843511899797	0.014784411748299142	0.1264137746998464	0.009508471458096607	0.014934224228934874	0.15151061344355868	0.0	0.019449144966988487	0.2970507072151675	1.0	0.27053672600209916
63720000	-319.5170780903249	-123.94289181102278	-195.57418627930213	-123.94289181102278	26.923279249386052	0.031150326439376527	0.02121893681492435	0.022252661681640026	0.3140648210583984	0.022857922107897784	0.03170244871179885	0.0686194926000382	0.1709818950071902	0.014784411748299142	0.1264137746998464	0.009508471458096607	0.014934224228934874	0.15151061344355868	0.0	0.02215796352970156	0.21247324911715912	1.0	0.08510063981154756
63730000	-331.3112622224083	-128.64962237474205	-202.66163984766624	-128.64962237474205	31.87779505074034	0.031150326439376527	0.02121893681492435	0.022252661681640026	0.3140648210583984	0.022857922107897784	0.03170244871179885	0.0686194926000382	0.1709818950071902	0.014784411748299142	0.1264137746998464	0.009508471458096607	0.014934224228934874	0.15151061344355868	0.0	0.02135384949323668	0.2563982644670199	1.0	0.1855456433431647
63740000	-348.96313427041986	-129.45601437446223	-219.50711989595763	-129.45601437446223	40.64934152858915	0.031150326439376527	0.02121893681492435	0.022252661681640026	0.3140648210583984	0.022857922107897784	0.03170244871179885	0.0686194926000382	0.1709818950071902	0.014784411748299142	0.1264137746998464	0.009508471458096607	0.014934224228934874	0.15151061344355868	0.0	0.013220408867110074	0.2441226277655361	1.0	0.1934933993758106
63750000	-354.87516412461343	-132.41917902921546	-222.455985095398	-132.41917902921546	40.64934152858915	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.05388479865366591	0.022857922107897784	0.03170244871179885	0.08686890430183965	0.1709818950071902	0.014784411748299142	0.1264137746998464	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.017404472542460848	0.1519686916154904	1.0	0.08772278115923288
63760000	-352.0838220362865	-121.63830904721725	-230.44551298906924	-121.63830904721725	40.64934152858915	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.05388479865366591	0.022857922107897784	0.03170244871179885	0.08686890430183965	0.1709818950071902	0.014784411748299142	0.1264137746998464	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.012816655806229869	0.1575652539072423	1.0	0.09433734202477033
63770000	-336.96367571914254	-117.839114466431	-219.12456125271154	-117.839114466431	40.64934152858915	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.05388479865366591	0.022857922107897784	0.03170244871179885	0.08686890430183965	0.1709818950071902	0.014784411748299142	0.1264137746998464	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.012073510085540137	0.24030079768899568	1.0	0.20797345535900635
63780000	-343.43591188981793	-121.88527933040226	-221.55063255941567	-121.88527933040226	42.43731422637834	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.05388479865366591	0.022857922107897784	0.03170244871179885	0.08686890430183965	0.1709818950071902	0.014784411748299142	0.1264137746998464	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.018296889869301877	0.16591844418462967	1.0	0.10868533456645292
63790000	-327.6669785632282	-113.87859851923166	-213.78838004399657	-113.87859851923166	41.961687508631805	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.05388479865366591	0.022857922107897784	0.03170244871179885	0.08686890430183965	0.1709818950071902	0.014784411748299142	0.1264137746998464	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.023115488491505663	0.18161930759733677	1.0	0.10254701664514637
63800000	-318.2635551114039	-114.0879931928076	-204.17556191859632	-114.0879931928076	38.43765986450884	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.05388479865366591	0.022857922107897784	0.06496296506373925	0.08686890430183965	0.1709818950071902	0.014784411748299142	0.093153258347906	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.01719246227077223	0.2081860790818838	1.0	0.11637545210418691
63810000	-306.1184483210496	-118.04751986102701	-188.07092846002257	-118.04751986102701	44.24161379154099	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.05388479865366591	0.022857922107897784	0.06496296506373925	0.08686890430183965	0.1709818950071902	0.014784411748299142	0.093153258347906	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.027949905529215037	0.2849603846128896	1.0	0.2365885502251857
63820000	-307.8784865516419	-111.25015506184862	-196.62833148979328	-111.25015506184862	37.25104223296093	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.05388479865366591	0.022857922107897784	0.06496296506373925	0.08686890430183965	0.1709818950071902	0.014784411748299142	0.093153258347906	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.023959350621246087	0.46583079961467944	1.0	0.45916983953536
63830000	-302.4310123750685	-113.24976675090939	-189.18124562415915	-113.24976675090939	57.096244592453445	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.05388479865366591	0.022857922107897784	0.06496296506373925	0.08686890430183965	0.1709818950071902	0.014784411748299142	0.093153258347906	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.016651020756687725	0.46595536604772386	1.0	0.43482060861252875
63840000	-314.8068250305871	-122.6358245682843	-192.17100046230277	-122.6358245682843	57.096244592453445	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.05388479865366591	0.022857922107897784	0.06496296506373925	0.08686890430183965	0.1709818950071902	0.014784411748299142	0.093153258347906	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.016001742466266733	0.4128883226030484	1.0	0.39962090418958945
63850000	-300.654393049936	-114.97146947454266	-185.68292357539335	-114.97146947454266	59.68962074906165	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.20219227727184416	0.022857922107897784	0.06496296506373925	0.08686890430183965	0.022674416389011937	0.014784411748299142	0.093153258347906	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.01938564968634965	0.33731861936217344	1.0	0.28086373752503707
63860000	-326.20011415312797	-119.741044229557	-206.45906992357098	-119.741044229557	43.46099204755582	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.20219227727184416	0.022857922107897784	0.06496296506373925	0.08686890430183965	0.022674416389011937	0.014784411748299142	0.093153258347906	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.019213589816177983	0.1577050450085919	1.0	0.10429344750508356
63870000	-346.54946647526674	-119.69466864528437	-226.8547978299824	-119.69466864528437	47.42821723850008	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.20219227727184416	0.022857922107897784	0.06496296506373925	0.08686890430183965	0.054399662232401946	0.014784411748299142	0.06142801250451599	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.01487051625351994	0.11927040341155545	1.0	0.04837264646200636
63880000	-362.09669792613124	-121.18088158093076	-240.9158163452005	-121.18088158093076	49.37435541494559	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.20219227727184416	0.022857922107897784	0.06496296506373925	0.08686890430183965	0.054399662232401946	0.014784411748299142	0.06142801250451599	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.013463426545061248	0.10208665686730013	1.0	0.03863848779649508
63890000	-370.70686404491056	-125.05946451410955	-245.647399530801	-125.05946451410955	54.72366637825164	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.20219227727184416	0.022857922107897784	0.06496296506373925	0.08686890430183965	0.054399662232401946	0.014784411748299142	0.06142801250451599	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.014894284656905657	0.10606570490683113	1.0	0.0409691543372596
63900000	-366.27134356618967	-125.03779584112286	-241.23354772506679	-125.03779584112286	59.15075190037475	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.20219227727184416	0.022857922107897784	0.06496296506373925	0.08686890430183965	0.054399662232401946	0.014784411748299142	0.06142801250451599	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.011753419685422945	0.12120018041018106	1.0	0.06169306022692996
63910000	-342.21182917961823	-126.42023920466194	-215.79158997495628	-126.42023920466194	59.15075190037475	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.20219227727184416	0.022857922107897784	0.06496296506373925	0.08686890430183965	0.054399662232401946	0.014784411748299142	0.06142801250451599	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.016503144753147334	0.21289180764517524	1.0	0.18110596578383065
63920000	-359.55498595039336	-123.23015895113886	-236.3248269992545	-123.23015895113886	59.04037110866458	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.20219227727184416	0.022857922107897784	0.06496296506373925	0.08686890430183965	0.054399662232401946	0.014784411748299142	0.06142801250451599	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.01031812519778393	0.13993885098585168	1.0	0.10230285423744279
63930000	-337.6320805337705	-111.0365297082073	-226.5955508255632	-111.0365297082073	59.04037110866458	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.20219227727184416	0.022857922107897784	0.06496296506373925	0.08686890430183965	0.054399662232401946	0.014784411748299142	0.06142801250451599	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.01077143086764995	0.2823153121841496	1.0	0.2602054944072267
63940000	-287.7435996348996	-110.3234859418036	-177.42011369309606	-110.3234859418036	59.04037110866458	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.20219227727184416	0.022857922107897784	0.06496296506373925	0.08686890430183965	0.054399662232401946	0.014784411748299142	0.06142801250451599	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.01928320766577911	0.36820333470704286	1.0	0.29945777966084025
63950000	-323.24855971067984	-119.29125155286137	-203.9573081578185	-119.29125155286137	48.2277358128229	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.20219227727184416	0.022857922107897784	0.06496296506373925	0.08686890430183965	0.054399662232401946	0.014784411748299142	0.06142801250451599	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.01940017975239912	0.363950036300056	1.0	0.34336327477533113
63960000	-319.04843168968273	-120.59007024265271	-198.45836144703	-120.59007024265271	48.2277358128229	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.20219227727184416	0.022857922107897784	0.06496296506373925	0.08686890430183965	0.054399662232401946	0.014784411748299142	0.06142801250451599	0.009508471458096607	0.014934224228934874	0.41169063584829113	0.0	0.022038002961228615	0.30999350826803207	1.0	0.23196911707964255
63970000	-320.9729652301826	-119.46064897109332	-201.5123162590893	-119.46064897109332	52.29648720202622	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.1808101784062878	0.28734614411692583	0.06496296506373925	0.044141737363856674	0.054399662232401946	0.014784411748299142	0.07587949012454395	0.009508471458096607	0.014934224228934874	0.19686020202277446	0.0	0.02102481266681025	0.3964721122190775	1.0	0.3891304489045608
63980000	-323.63589899832414	-118.43263392930385	-205.20326506902032	-118.43263392930385	41.88735505197988	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.17624443215837016	0.28734614411692583	0.06496296506373925	0.048707483611774315	0.054399662232401946	0.014784411748299142	0.07587949012454395	0.009508471458096607	0.014934224228934874	0.19686020202277446	0.0	0.020772593098306338	0.39033377550384407	1.0	0.3653445124545004
63990000	-340.37867337828527	-122.8626667552413	-217.51600662304398	-122.8626667552413	52.53372127780364	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.17624443215837016	0.28734614411692583	0.06496296506373925	0.048707483611774315	0.054399662232401946	0.014784411748299142	0.07587949012454395	0.009508471458096607	0.014934224228934874	0.19686020202277446	0.0	0.010399309407835592	0.22149644514465475	1.0	0.15833857420528108
64000000	-345.10770694635136	-129.35932115822396	-215.7483857881274	-129.35932115822396	46.8241455419867	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.17624443215837016	0.28734614411692583	0.06496296506373925	0.048707483611774315	0.054399662232401946	0.014784411748299142	0.07587949012454395	0.009508471458096607	0.014934224228934874	0.19686020202277446	0.0	0.018222592076585716	0.2403988085200089	1.0	0.226609152467622
64010000	-353.7101370739947	-135.72652523426456	-217.98361183973017	-135.72652523426456	43.11739811928543	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.17624443215837016	0.28734614411692583	0.10059491631352188	0.048707483611774315	0.054399662232401946	0.014784411748299142	0.07587949012454395	0.009508471458096607	0.014934224228934874	0.16122825077299183	0.0	0.014761935032259478	0.11296168468002092	1.0	0.008710282009198302
64020000	-350.3860468021818	-131.456201007019	-218.92984579516278	-131.456201007019	38.9832011722949	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.17624443215837016	0.28734614411692583	0.10059491631352188	0.048707483611774315	0.054399662232401946	0.014784411748299142	0.07587949012454395	0.009508471458096607	0.014934224228934874	0.16122825077299183	0.0	0.015945026467553188	0.1646038611637292	1.0	0.05443498995537845
64030000	-333.5910610003808	-127.62473710158312	-205.96632389879767	-127.62473710158312	59.4139514189682	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.17624443215837016	0.28734614411692583	0.10059491631352188	0.048707483611774315	0.054399662232401946	0.014784411748299142	0.07587949012454395	0.009508471458096607	0.014934224228934874	0.16122825077299183	0.0	0.01656529690735452	0.28460266015685554	1.0	0.17149396073057116
64040000	-337.2839274407022	-122.63457838674725	-214.64934905395498	-122.63457838674725	42.692532228471855	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.3638385350419602	0.09975204123333578	0.10059491631352188	0.048707483611774315	0.054399662232401946	0.014784411748299142	0.07587949012454395	0.009508471458096607	0.014934224228934874	0.16122825077299183	0.0	0.01664911390656792	0.2763054332935973	1.0	0.23140096597743381
64050000	-330.01852758478975	-126.81889777049686	-203.19962981429288	-126.81889777049686	56.15619636353288	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.3638385350419602	0.09975204123333578	0.10059491631352188	0.048707483611774315	0.054399662232401946	0.014784411748299142	0.07587949012454395	0.009508471458096607	0.014934224228934874	0.16122825077299183	0.0	0.016751857981981217	0.18553249478462763	1.0	0.1182261064777763
64060000	-342.06213849630865	-122.55842204652942	-219.5037164497792	-122.55842204652942	45.19507257132458	0.012900914737575084	0.02121893681492435	0.022252661681640026	0.3638385350419602	0.09975204123333578	0.07898181525740727	0.048707483611774315	0.054399662232401946	0.014784411748299142	0.07587949012454395	0.031121572514211215	0.014934224228934874	0.16122825077299183	0.0	0.01411003053281371	0.17411491484739244	1.0	0.0927003033243656
64070000	-345.6550324197111	-124.0597989825817	-221.59523343712942	-124.0597989825817	44.13792098348911	0.031540012686029156	0.02121893681492435	0.022252661681640026	0.17250820662229283	0.09975204123333578	0.07898181525740727	0.030068385663320246	0.18043013063269603	0.014784411748299142	0.07587949012454395	0.031121572514211215	0.014934224228934874	0.2265281107923651	0.0	0.013609344628698573	0.22341097640237492	1.0	0.1696686226495701
64080000	-372.49296834800646	-131.40225170849175	-241.09071663951474	-131.40225170849175	57.96830580517576	0.031540012686029156	0.02121893681492435	0.022252661681640026	0.17250820662229283	0.09975204123333578	0.07898181525740727	0.030068385663320246	0.18043013063269603	0.014784411748299142	0.07587949012454395	0.031121572514211215	0.014934224228934874	0.2265281107923651	0.0	0.01605890452040264	0.1175474443624376	1.0	0.036414025348769176
64090000	-364.1785330452634	-145.13788282769895	-219.0406502175645	-145.13788282769895	42.21208572164942	0.031540012686029156	0.02121893681492435	0.022252661681640026	0.17250820662229283	0.09975204123333578	0.07898181525740727	0.030068385663320246	0.18043013063269603	0.014784411748299142	0.07587949012454395	0.031121572514211215	0.014934224228934874	0.2265281107923651	0.0	0.017249105563279733	0.126022528471474	1.0	0.03908010739170261
64100000	-367.09491727050215	-137.3514138980852	-229.74350337241694	-137.3514138980852	39.58634407220432	0.031540012686029156	0.02121893681492435	0.022252661681640026	0.17250820662229283	0.09975204123333578	0.07898181525740727	0.030068385663320246	0.18043013063269603	0.014784411748299142	0.07587949012454395	0.031121572514211215	0.014934224228934874	0.2265281107923651	0.0	0.01867071116585457	0.16820106596800785	1.0	0.08078639383577947
64110000	-342.0782426380819	-128.01821664699477	-214.06002599108714	-128.01821664699477	40.150122522281336	0.031540012686029156	0.02121893681492435	0.022252661681640026	0.17250820662229283	0.09975204123333578	0.07898181525740727	0.030068385663320246	0.18043013063269603	0.014784411748299142	0.07587949012454395	0.031121572514211215	0.014934224228934874	0.2265281107923651	0.0	0.026027465867261432	0.1889859215743991	1.0	0.06051885971491093
64120000	-338.5268164511124	-117.19291804172384	-221.33389840938852	-117.19291804172384	45.33734260462488	0.031540012686029156	0.02121893681492435	0.022252661681640026	0.17250820662229283	0.05982943891857375	0.1189044175721693	0.030068385663320246	0.14850163510920306	0.014784411748299142	0.07587949012454395	0.06305006803770419	0.014934224228934874	0.2265281107923651	0.0	0.01634734517795592	0.2195339016590781	1.0	0.12016462418625076
64130000	-342.68189865233205	-129.6833217346449	-212.9985769176872	-129.6833217346449	35.737570397483665	0.031540012686029156	0.02121893681492435	0.022252661681640026	0.17250820662229283	0.10365852881483842	0.1189044175721693	0.030068385663320246	0.14850163510920306	0.014784411748299142	0.07587949012454395	0.06305006803770419	0.014934224228934874	0.1826990208961004	0.0	0.021985503053975945	0.1886512219377637	1.0	0.08068168476642236
64140000	-326.9377848568431	-134.98461479040756	-191.95317006643558	-134.98461479040756	38.527091428560766	0.031540012686029156	0.02121893681492435	0.022252661681640026	0.17250820662229283	0.09253260497473931	0.1189044175721693	0.030068385663320246	0.14850163510920306	0.014784411748299142	0.07587949012454395	0.0741759918778033	0.014934224228934874	0.1826990208961004	0.0	0.030871352315294948	0.20353017462268733	1.0	0.11214507541045146
64150000	-306.7993707543506	-127.18099519008543	-179.6183755642652	-127.18099519008543	43.10910110802827	0.031540012686029156	0.02121893681492435	0.022252661681640026	0.17250820662229283	0.09253260497473931	0.1189044175721693	0.030068385663320246	0.14850163510920306	0.014784411748299142	0.07587949012454395	0.0741759918778033	0.014934224228934874	0.1826990208961004	0.0	0.03101350955857519	0.3719594778039833	1.0	0.30419887215418273
64160000	-326.61719958306196	-128.5271138983097	-198.0900856847523	-128.5271138983097	46.224554092096355	0.031540012686029156	0.02121893681492435	0.022252661681640026	0.17250820662229283	0.09253260497473931	0.1710309669236329	0.030068385663320246	0.14850163510920306	0.014784411748299142	0.07587949012454395	0.022049442526339703	0.014934224228934874	0.1826990208961004	0.0	0.01829883611982273	0.33791662455961213	1.0	0.26615180513935127
64170000	-359.66124218961835	-120.28419007024793	-239.3770521193704	-120.28419007024793	56.74062512847341	0.031540012686029156	0.04457858518812216	0.022252661681640026	0.17250820662229283	0.09253260497473931	0.11201317383608383	0.030068385663320246	0.20751942819675212	0.014784411748299142	0.07587949012454395	0.022049442526339703	0.014934224228934874	0.1593393725229026	0.0	0.014200163424266613	0.15751827276729738	1.0	0.07503378859912946
64180000	-339.2481452611307	-110.67994927302168	-228.56819598810898	-110.67994927302168	42.50782646631808	0.031540012686029156	0.04457858518812216	0.022252661681640026	0.17250820662229283	0.09253260497473931	0.11201317383608383	0.030068385663320246	0.1342165787981154	0.014784411748299142	0.048711656290065686	0.12252012575945467	0.014934224228934874	0.1593393725229026	0.0	0.017408073025118636	0.18839520557340006	1.0	0.09273899359833532
64190000	-333.51785933010854	-116.48766006834671	-217.03019926176185	-116.48766006834671	42.50782646631808	0.031540012686029156	0.04457858518812216	0.022252661681640026	0.0578663993506065	0.09253260497473931	0.11201317383608383	0.024252444930382543	0.1342165787981154	0.020600352481236844	0.163353463561752	0.12252012575945467	0.014934224228934874	0.1593393725229026	0.0	0.016323423322557477	0.17754295440600135	1.0	0.09227838685243672
64200000	-341.7353291774898	-128.25362748748347	-213.48170169000633	-128.25362748748347	42.50782646631808	0.031540012686029156	0.04457858518812216	0.022252661681640026	0.0578663993506065	0.11564765958366863	0.08889811922715452	0.024252444930382543	0.1342165787981154	0.020600352481236844	0.163353463561752	0.12252012575945467	0.014934224228934874	0.1593393725229026	0.0	0.02833881824595108	0.1910934942053332	1.0	0.13424173066630693
64210000	-372.1917623119203	-122.43685222125644	-249.75491009066386	-122.43685222125644	52.204828873360164	0.031540012686029156	0.04457858518812216	0.022252661681640026	0.0578663993506065	0.11564765958366863	0.08889811922715452	0.024252444930382543	0.1342165787981154	0.020600352481236844	0.163353463561752	0.12252012575945467	0.014934224228934874	0.1593393725229026	0.0	0.013577155941070111	0.11338358591390749	1.0	0.056541291738856206
64220000	-380.13773016208233	-122.42546516853437	-257.712264993548	-122.42546516853437	53.82138332615466	0.031540012686029156	0.04457858518812216	0.022252661681640026	0.0578663993506065	0.11564765958366863	0.08889811922715452	0.024252444930382543	0.1342165787981154	0.020600352481236844	0.163353463561752	0.12252012575945467	0.014934224228934874	0.1593393725229026	0.0	0.01058091666210874	0.18863270575465843	1.0	0.14690608989553372
64230000	-369.3139128910765	-130.6126245192446	-238.70128837183185	-130.6126245192446	49.85658196598061	0.031540012686029156	0.04457858518812216	0.022252661681640026	0.0578663993506065	0.11564765958366863	0.08889811922715452	0.040265592327568385	0.1342165787981154	0.020600352481236844	0.163353463561752	0.12252012575945467	0.014934224228934874	0.14332622512571674	0.0	0.011066839410653395	0.1289465260331833	1.0	0.049785506271804364
64240000	-352.29375237449335	-123.75624290226172	-228.53750947223162	-123.75624290226172	55.26172925137396	0.031540012686029156	0.04457858518812216	0.022252661681640026	0.0578663993506065	0.11564765958366863	0.08889811922715452	0.040265592327568385	0.1342165787981154	0.020600352481236844	0.163353463561752	0.12252012575945467	0.014934224228934874	0.14332622512571674	0.0	0.01871290320671626	0.2667534178030468	1.0	0.23669652618689313
64250000	-362.721547533791	-123.26934841475584	-239.45219911903519	-123.26934841475584	55.26172925137396	0.031540012686029156	0.04457858518812216	0.022252661681640026	0.0578663993506065	0.11564765958366863	0.08889811922715452	0.040265592327568385	0.1342165787981154	0.020600352481236844	0.163353463561752	0.12252012575945467	0.014934224228934874	0.14332622512571674	0.0	0.014868661266863583	0.18283499938191686	1.0	0.12125642369982967
64260000	-363.4211062220231	-116.98263562230781	-246.43847059971534	-116.98263562230781	55.26172925137396	0.031540012686029156	0.04457858518812216	0.022252661681640026	0.0578663993506065	0.11564765958366863	0.08889811922715452	0.040265592327568385	0.1342165787981154	0.020600352481236844	0.163353463561752	0.12252012575945467	0.014934224228934874	0.14332622512571674	0.0	0.010061295730638999	0.16003992917569215	1.0	0.09962271044571197
64270000	-366.3897872853912	-125.31236443150249	-241.0774228538887	-125.31236443150249	38.265178758868494	0.031540012686029156	0.04457858518812216	0.022252661681640026	0.0578663993506065	0.11564765958366863	0.08889811922715452	0.040265592327568385	0.1342165787981154	0.020600352481236844	0.163353463561752	0.12252012575945467	0.014934224228934874	0.14332622512571674	0.0	0.012187912357684384	0.17015290001994893	1.0	0.11263798243797754
64280000	-359.75702322267136	-123.45391016287093	-236.30311305980044	-123.45391016287093	42.1517228001355	0.031540012686029156	0.04457858518812216	0.022252661681640026	0.0578663993506065	0.11564765958366863	0.08889811922715452	0.040265592327568385	0.1342165787981154	0.020600352481236844	0.163353463561752	0.12252012575945467	0.014934224228934874	0.14332622512571674	0.0	0.0151419269480902	0.13018829896468642	1.0	0.06475877940103729
64290000	-350.28263762474376	-119.09524245739776	-231.18739516734598	-119.09524245739776	54.88189578232601	0.031540012686029156	0.04457858518812216	0.022252661681640026	0.16096576908292226	0.11564765958366863	0.08889811922715452	0.040265592327568385	0.1342165787981154	0.020600352481236844	0.163353463561752	0.019420756027138927	0.014934224228934874	0.14332622512571674	0.0	0.02013920046322716	0.28639927872527743	1.0	0.25977651728826606
64300000	-336.2031533820633	-117.43533233554795	-218.76782104651537	-117.43533233554795	30.665804393444933	0.031540012686029156	0.04457858518812216	0.022252661681640026	0.16096576908292226	0.11564765958366863	0.08889811922715452	0.040265592327568385	0.1342165787981154	0.020600352481236844	0.163353463561752	0.019420756027138927	0.014934224228934874	0.14332622512571674	0.0	0.015909235317744762	0.17136737315727496	1.0	0.1132891032850148
