Sample	posterior	likelihood	prior	treeLikelihood	treeHeight	editRate.1	editRate.2	editRate.3	editRate.4	editRate.5	editRate.6	editRate.7	editRate.8	silencingRate	clockRate.c	birthRate	rho	deathRate
5840000	-120.34593662678509	-73.7238339096361	-46.622102717148984	-73.7238339096361	44.82321663639351	0.20768253299288303	0.4962040740583571	0.06090463795681361	0.04964375638977672	0.035604354432524965	0.03644446429460408	0.07500219610774218	0.038513983767299025	0.0	0.0188086189349433	0.3137074437145459	1.0	0.294104828543192
5850000	-120.07328948980438	-78.62786241773921	-41.44542707206517	-78.62786241773921	53.4960275976297	0.10864993875970089	0.6417704333869216	0.014370872861431239	0.04964375638977672	0.04469815890304816	0.027350659824080886	0.07500219610774218	0.038513983767299025	0.0	0.02766765067161586	0.10560492677917975	1.0	0.11352774047218268
5860000	-122.59317701893126	-81.3545557268368	-41.238621292094464	-81.3545557268368	49.170891872210206	0.06199091838376602	0.6417704333869216	0.06482045972304412	0.04964375638977672	0.02952579451652261	0.027350659824080886	0.07500219610774218	0.04989578166814655	0.0	0.029702767049849803	0.20542281381640984	1.0	0.21514285684979545
5870000	-116.02986799849342	-76.43845200254694	-39.59141599594647	-76.43845200254694	41.77693628047049	0.08206263166747216	0.6417704333869216	0.06482045972304412	0.029137385390442985	0.02952579451652261	0.04785703082341462	0.05493048282403604	0.04989578166814655	0.0	0.027190402311058803	0.10210963474947887	1.0	0.09069459743185325
5880000	-115.90040654634134	-77.98613719163436	-37.914269354706995	-77.98613719163436	43.85899899111681	0.08206263166747216	0.6972563862517798	0.045923212819393676	0.06676419559016436	0.02952579451652261	0.0036204103625765705	0.013109603734442796	0.06173776505764877	0.0	0.025030634161413687	0.33556339979208666	1.0	0.36882499785546125
5890000	-120.41561194625137	-80.03467354814656	-40.38093839810481	-80.03467354814656	45.481024305201615	0.1376806789356937	0.7044272669380698	0.02208384074777452	0.06676419559016436	0.02952579451652261	0.0036204103625765705	0.029778095119772006	0.006119717789427222	0.0	0.035218311435492256	0.3848052173401801	1.0	0.3923497350819966
5900000	-116.52570323074002	-78.84147156434061	-37.684231666399405	-78.84147156434061	38.91552671566812	0.1376806789356937	0.7044272669380698	0.02208384074777452	0.06676419559016436	0.030930796209049004	0.021080998521073677	0.012317506961274899	0.004714716096900827	0.0	0.03634714679111775	0.47268529893831046	1.0	0.4569365231561988
5910000	-120.60484779676375	-81.72836470668162	-38.87648309008214	-81.72836470668162	40.683997897996406	0.1376806789356937	0.7102042170750978	0.0093413257542098	0.06977351030725094	0.030930796209049004	0.021080998521073677	0.012317506961274899	0.008670966236350924	0.0	0.034530898476472324	0.24097910150632978	1.0	0.29007987470634666
5920000	-117.79437760380395	-78.36306552158302	-39.43131208222093	-78.36306552158302	46.23965877440645	0.14206396917729244	0.6840513682907167	0.0093413257542098	0.06997118854699397	0.030930796209049004	0.0165000300397319	0.012317506961274899	0.03482381502073208	0.0	0.019889934334313453	0.18069250143776344	1.0	0.16925829563582534
5930000	-124.1726223146355	-77.92174857794195	-46.250873736693556	-77.92174857794195	40.41065864063499	0.09131875076209833	0.506222770935351	0.0093413257542098	0.0980360286503113	0.04411178525949866	0.09367956372557762	0.027541708362130914	0.12974806655082313	0.0	0.024673654979685926	0.12276399387867581	1.0	0.14044615925550477
5940000	-120.41443555834428	-78.48996767247438	-41.9244678858699	-78.48996767247438	47.06439155737511	0.0725239053824687	0.7068333997364376	0.0093413257542098	0.07881865472638477	0.025526031751765217	0.06576815287015754	0.027541708362130914	0.013646821416446235	0.0	0.02769848934948752	0.06826854162072427	1.0	0.0869687489121455
5950000	-115.4875490969311	-76.10136871500993	-39.386180381921186	-76.10136871500993	43.006935015521826	0.07876691328753871	0.49557984559907	0.2627899740955241	0.030380552617368037	0.025526031751765217	0.06576815287015754	0.027541708362130914	0.013646821416446235	0.0	0.03374915201088782	0.1485705934030541	1.0	0.1410306790216903
5960000	-117.27389641810838	-74.16275619451099	-43.11114022359739	-74.16275619451099	50.71735164487953	0.07876691328753871	0.4542493865862401	0.1219581062158741	0.05729217180633935	0.1329960253478517	0.12762829835232795	0.013462276987382567	0.013646821416446235	0.0	0.02429435728382368	0.19850048604801912	1.0	0.16187380620808053
5970000	-115.91104278389209	-74.76782112538751	-41.14322165850457	-74.76782112538751	46.26209312458841	0.07876691328753871	0.45661080503269497	0.11959668776941922	0.16454875939559643	0.1329960253478517	0.02037171076307087	0.013462276987382567	0.013646821416446235	0.0	0.027230925147684333	0.12097542018166453	1.0	0.10611308922217055
5980000	-120.42737317335346	-75.77266495538814	-44.65470821796533	-75.77266495538814	52.80432948541979	0.07639321382500276	0.44721027389946577	0.11959668776941922	0.16454875939559643	0.1329960253478517	0.029772241896300063	0.013462276987382567	0.016020520878982182	0.0	0.028895217982427533	0.19886344194473674	1.0	0.16871272172039467
5990000	-117.33755029618808	-76.04711917006207	-41.290431126126016	-76.04711917006207	38.472562005995826	0.07639321382500276	0.4353401528593376	0.041145501588087	0.16898652071583703	0.17730039382935747	0.013714588930364442	0.06520977824621596	0.021909850005798443	0.0	0.025890368779639093	0.12682330608777115	1.0	0.10490622581216794
6000000	-118.48569622453373	-74.85793613490536	-43.62776008962837	-74.85793613490536	35.729871082213776	0.13753125657659676	0.5079254815229712	0.032341758336778145	0.04406689255191818	0.12302284629969668	0.07823786580564944	0.054964048900591755	0.021909850005798443	0.0	0.04164627473022564	0.20358961745925283	1.0	0.2414502803969544
6010000	-119.04656568715897	-78.47594747127637	-40.570618215882604	-78.47594747127637	43.986285857871344	0.13753125657659676	0.5079254815229712	0.06996495359200794	0.04406689255191818	0.1888829140070139	0.02616382482478248	0.00355482691891168	0.021909850005798443	0.0	0.03292528904663572	0.1417865901761896	1.0	0.15700129090696063
6020000	-115.66189673843289	-74.66701022473845	-40.994886513694446	-74.66701022473845	44.542244265466366	0.13753125657659676	0.42403636502338243	0.06996495359200794	0.04406689255191818	0.2727720305066027	0.02616382482478248	0.00355482691891168	0.021909850005798443	0.0	0.02156290774598308	0.1105587234251298	1.0	0.08749495227092864
6030000	-123.93639739645306	-78.37220242361306	-45.56419497284	-78.37220242361306	46.642010646685705	0.14158535169293013	0.40626322196157855	0.09117043222847056	0.04406689255191818	0.2515665518701401	0.02616382482478248	0.01727387486438218	0.021909850005798443	0.0	0.027514763153794797	0.13890433297083724	1.0	0.1276725454043386
6040000	-118.01003067927783	-79.72381972288521	-38.286210956392615	-79.72381972288521	47.47420889100599	0.14158535169293013	0.6352506904633277	0.09117043222847056	0.04406689255191818	0.03476833342370611	0.02616382482478248	0.01727387486438218	0.009720599950483265	0.0	0.047272503259644195	0.29109349500386394	1.0	0.29644018033035396
6050000	-123.77030290842157	-79.47003013169896	-44.3002727767226	-79.47003013169896	43.43088615682002	0.13588538166434933	0.41449789672153675	0.09687040225705136	0.04558430751353788	0.03476833342370611	0.2453992036049537	0.01727387486438218	0.009720599950483265	0.0	0.025265891545795414	0.37379001890428254	1.0	0.3463871470949048
6060000	-119.10114013535214	-77.13483194745086	-41.96630818790128	-77.13483194745086	39.79251433060925	0.14243935276954608	0.41449789672153675	0.09687040225705136	0.04558430751353788	0.03476833342370611	0.04775918863185504	0.01727387486438218	0.20080664381838517	0.0	0.03710959809065	0.20254642565163838	1.0	0.19857112708515032
6070000	-117.78900746743726	-76.225485471894	-41.563521995543255	-76.225485471894	48.049808100494396	0.05342566380470795	0.5035115856863749	0.09687040225705136	0.04558430751353788	0.03476833342370611	0.04775918863185504	0.01727387486438218	0.20080664381838517	0.0	0.022596561107068022	0.13584551366483485	1.0	0.1363815844219319
6080000	-122.78005891596017	-82.10041944668394	-40.679639469276225	-82.10041944668394	33.77201679858519	0.12163915653958154	0.528348482428335	0.031208358752520145	0.1173505185722717	0.07699047910575332	0.04775918863185504	0.015978071451660095	0.06072574451802373	0.0	0.06526362389563352	0.17949698646079806	1.0	0.15046063664028186
6090000	-118.63956125228478	-74.85399312322905	-43.78556812905573	-74.85399312322905	40.5780610585807	0.22405280014198142	0.4240874752753329	0.033055722303122356	0.16519839381878965	0.07699047910575332	0.04775918863185504	0.015978071451660095	0.012877869271505804	0.0	0.023485427722256688	0.10974469705302707	1.0	0.07722455029552432
6100000	-117.1949178899174	-73.35136476506017	-43.84355312485723	-73.35136476506017	46.90306065376495	0.22405280014198142	0.35651681802335133	0.06432961687096958	0.1909002883609775	0.04682716810722695	0.022057294089667185	0.015978071451660095	0.07933794295416656	0.0	0.028042622467224096	0.21197038816046718	1.0	0.2232814450617537
6110000	-121.95203207002837	-74.2259327251234	-47.72609934490496	-74.2259327251234	45.92348094206382	0.22405280014198142	0.3814981646883505	0.06432961687096958	0.16591894169597834	0.04682716810722695	0.05349748988362715	0.015978071451660095	0.047897747160206595	0.0	0.027134771164837347	0.11233229705638065	1.0	0.07626446787063096
6120000	-123.26856271160085	-74.51381402997421	-48.75474868162663	-74.51381402997421	48.65447930507009	0.06466622553520793	0.3814981646883505	0.06432961687096958	0.24869156528324182	0.04682716810722695	0.05349748988362715	0.09259202247117014	0.047897747160206595	0.0	0.025397877539760576	0.4638404128922991	1.0	0.4563330324682316
6130000	-119.88971228701307	-76.22107196619896	-43.668640320814106	-76.22107196619896	46.43458543906763	0.2265849778673914	0.39705424194352895	0.09851192871151879	0.06483562177207652	0.012644856266677752	0.05349748988362715	0.09259202247117014	0.054278861084009984	0.0	0.02092471302889067	0.34637728550915836	1.0	0.3508148658160495
6140000	-120.36008224597687	-76.11137406274837	-44.2487081832285	-76.11137406274837	47.539620518784766	0.2265849778673914	0.4131322807249888	0.09851192871151879	0.03806070579600966	0.023341733461284733	0.05349748988362715	0.09259202247117014	0.054278861084009984	0.0	0.034785880218233006	0.12763440845438387	1.0	0.12092907586762204
6150000	-119.39615483828837	-75.58743099925738	-43.80872383903099	-75.58743099925738	40.215532288207235	0.06256042987998434	0.4131322807249888	0.09851192871151879	0.2265976206348892	0.034201815766404936	0.007873998151929927	0.09259202247117014	0.06452990365911448	0.0	0.025857837184028686	0.08683811316247998	1.0	0.04255547381101799
6160000	-119.79690203518095	-74.26451341942749	-45.53238861575346	-74.26451341942749	42.88466545229633	0.2111603968310242	0.2645323137739489	0.09851192871151879	0.2265976206348892	0.034201815766404936	0.007873998151929927	0.09259202247117014	0.06452990365911448	0.0	0.029703626534381345	0.12248185293903661	1.0	0.09299708501413294
6170000	-123.23770938959304	-77.89014614380451	-45.34756324578852	-77.89014614380451	51.66671205216645	0.10746911402018898	0.2691921667155422	0.09851192871151879	0.15518106244023108	0.05026134419477752	0.007873998151929927	0.09199767672284305	0.21951270904296907	0.0	0.02722753093654925	0.19319863006382487	1.0	0.1957475050428415
6180000	-117.61354666561559	-72.73164480345588	-44.8819018621597	-72.73164480345588	45.64826485615567	0.2560137886001508	0.3166098496051036	0.179655408428038	0.04389162419785422	0.05428008170178127	0.07257677129017076	0.034897406541003144	0.04207506963589879	0.0	0.029392308281216927	0.1690803676964742	1.0	0.1575297154106742
6190000	-120.8688561165178	-79.13507624060182	-41.73377987591599	-79.13507624060182	42.32786551931971	0.282761468591893	0.2949378412795818	0.010175890527521464	0.04389162419785422	0.22373641985808734	0.09424877961569257	0.00817290629347138	0.04207506963589879	0.0	0.031035983512139292	0.3416087755810692	1.0	0.35883048894816155
6200000	-128.2707961869846	-80.49929620980171	-47.771499977182884	-80.49929620980171	51.05827177510126	0.04616993437690614	0.2512161926191671	0.04117857502554528	0.04389162419785422	0.07898670263341581	0.10696774377808344	0.24476444050845825	0.18682478686057033	0.0	0.029112597748977922	0.24841494238577988	1.0	0.21984574597331044
6210000	-122.01905219641961	-78.35199427226438	-43.66705792415524	-78.35199427226438	45.1845477136424	0.10758538452963584	0.2512161926191671	0.04117857502554528	0.19690218368085383	0.01757125248068611	0.01591051221682792	0.1900860752807483	0.1795498241665362	0.0	0.039349650959857374	0.19704512701223859	1.0	0.1671061060420919
6220000	-132.25689351357477	-84.26381948311274	-47.99307403046203	-84.26381948311274	50.036588055940854	0.09610780853958115	0.2979822674939978	0.2140905828095513	0.24347675660707177	0.02003999684450167	0.01591051221682792	0.10822300346975434	0.004169072018714637	0.0	0.04554222526418645	0.19589947529946455	1.0	0.22035546954783886
6230000	-126.36315914357267	-81.57193015838277	-44.7912289851899	-81.57193015838277	42.77658153342781	0.17679342714315233	0.25014686588046814	0.36534981633176794	0.011531904481283967	0.08677952123500604	0.010455283523105423	0.09477410938650213	0.004169072018714637	0.0	0.04208242035840638	0.3078262387184885	1.0	0.3328112214902818
6240000	-123.74299423296577	-78.05067163656805	-45.692322596397716	-78.05067163656805	41.62360807666184	0.36062413740458876	0.29991428837428913	0.01582459888259763	0.17722641166901784	0.08677952123500604	0.010455283523105423	0.045006686892681134	0.004169072018714637	0.0	0.0259955232624667	0.2903680600283545	1.0	0.26452492400293726
6250000	-120.2644104213463	-82.05084012099722	-38.21357030034908	-82.05084012099722	43.16035766697047	0.12755032890089307	0.6494746682510008	0.01582459888259763	0.021666057048199558	0.030989574514106152	0.010455283523105423	0.08021145754196404	0.06382803133813396	0.0	0.023006612209083642	0.09828562652537137	1.0	0.07932115302924479
6260000	-127.040412727932	-78.34640335930995	-48.69400936862204	-78.34640335930995	47.79666095057386	0.42739459138945557	0.25928608676277365	0.10537110912808224	0.04649200567328454	0.07475501928025718	0.010455283523105423	0.012417872904908048	0.06382803133813396	0.0	0.015052319559323417	0.1727750536980206	1.0	0.11105756605517846
6270000	-120.68888440883	-75.88079494823718	-44.80808946059282	-75.88079494823718	46.96232616406772	0.21379869575288693	0.4302279780010089	0.1672704879367641	0.037423315639361694	0.01946787639596683	0.010455283523105423	0.05752833141277274	0.06382803133813396	0.0	0.036922451070820345	0.18282614427943258	1.0	0.1870554809302561
6280000	-121.83223080561307	-77.4767106814727	-44.35552012414037	-77.4767106814727	46.24885782819698	0.26981638786719864	0.3031280693825044	0.11006521289100824	0.07480341326404351	0.039704903998161276	0.003938923821511384	0.1815638338049237	0.016979254970649463	0.0	0.023508185304273704	0.08882697821066918	1.0	0.052943416157326555
6290000	-119.08518413778356	-74.29678712321079	-44.78839701457276	-74.29678712321079	49.40212070399201	0.21825084462735606	0.3720033345530639	0.06947732819342818	0.2067037715273318	0.09388055744506815	0.015088515266685244	0.013313931316098176	0.01128171707096908	0.0	0.020570033145083776	0.3583781513090779	1.0	0.38600999906988964
6300000	-116.15383960399646	-74.5481653044765	-41.605674299519954	-74.5481653044765	42.112656151415976	0.21825084462735606	0.350563711795129	0.09872564467481608	0.06794738524098914	0.22482825000795775	0.015088515266685244	0.013313931316098176	0.01128171707096908	0.0	0.0380668497154649	0.2746313569471265	1.0	0.2994806009771043
6310000	-118.49609839481147	-73.23590425499812	-45.26019413981336	-73.23590425499812	45.094765846700064	0.19137456068141248	0.350563711795129	0.05942970064443927	0.10724332927136596	0.09682105688560658	0.006934233313316322	0.16819740838439293	0.019435999024338	0.0	0.02403568737839805	0.2430886965017865	1.0	0.22553863068188817
6320000	-117.0987373631585	-74.34130603636018	-42.75743132679832	-74.34130603636018	44.48694880729677	0.1053411299915399	0.46310265695953357	0.03292418616990729	0.10952434452852726	0.09383769750007939	0.006934233313316322	0.16591639312723164	0.022419358409865187	0.0	0.027530737045175096	0.1823030738862177	1.0	0.18292186330554025
6330000	-118.53565440513125	-76.18574529309018	-42.34990911204108	-76.18574529309018	49.10639502137184	0.05132296695071685	0.5543675347826599	0.06310088755114235	0.13336580618811525	0.09383769750007939	0.07204171284060418	0.009544035776817394	0.022419358409865187	0.0	0.023404841226359115	0.09710740087295701	1.0	0.07421962356580311
6340000	-117.0264831203065	-75.32198955350214	-41.704493566804366	-75.32198955350214	40.78369107001603	0.07117197174279274	0.5543675347826599	0.06310088755114235	0.07715302952577759	0.13835514739960492	0.07204171284060418	0.009544035776817394	0.01426568038060145	0.0	0.02354856762134188	0.27918484836505053	1.0	0.22445363694336778
6350000	-122.36119216738567	-80.04796721480426	-42.3132249525814	-80.04796721480426	37.046453865753136	0.07117197174279274	0.5543675347826599	0.0629562211278918	0.07715302952577759	0.13849981382285548	0.055720849194719486	0.009544035776817394	0.03058654402648614	0.0	0.02187433450869859	0.10912115596009056	1.0	0.09304784927475482
6360000	-115.22151079487892	-75.16034089348297	-40.061169901395964	-75.16034089348297	46.93232758143036	0.10892946712717601	0.5543675347826599	0.022107734227242326	0.07715302952577759	0.11109696870823652	0.055720849194719486	0.040037872407702575	0.03058654402648614	0.0	0.03204245357773578	0.19615337896557053	1.0	0.18484219364718346
6370000	-118.99931226346257	-74.36435077152326	-44.6349614919393	-74.36435077152326	46.06906210962046	0.13282739627284135	0.5325990632464561	0.0889062848727923	0.07715302952577759	0.042168960453224935	0.02294027192465435	0.040037872407702575	0.06336712129655128	0.0	0.027694711441078705	0.16202543436358807	1.0	0.13162760771189802
